2.243286421772354799e+01	2.192383125116763054e+01	2.294189718427946545e+01
3.825278799557221987e+01	3.679537079232770935e+01	3.971020519881673039e+01
4.950280914811343580e-01	4.846622290685270729e-01	5.053939538937416431e-01
4.928895227782603139e-01	4.788121652481514556e-01	5.069668803083691166e-01
