3.660156800999541815e+01	3.498158974244147146e+01	3.822154627754936485e+01
4.173380994012140377e+01	4.048263388881449032e+01	4.298498599142831722e+01
4.550594479283782134e-01	4.404094774970099269e-01	4.697094183597465000e-01
7.665864822786798705e-01	7.438737110173296863e-01	7.892992535400300547e-01
