1.936492264935137086e+01	1.577231509289614664e+01	2.295753020580659509e+01
4.735264152003305327e+01	3.895162273414756982e+01	5.575366030591853672e+01
4.538569600657137437e-01	4.424901814549004886e-01	4.652237386765269989e-01
7.739384157788743446e-01	7.526724104589076481e-01	7.952044210988410411e-01
1.228460630870694195e-02	-4.597862873052778465e-02	7.054784134794167549e-02
