1.428194009036746138e+03	9.676730031402474879e+02	1.888715014933244674e+03
1.301919859379919217e+03	8.863256507299516898e+02	1.717514068029886857e+03
4.769041876635535804e-01	4.595839862964629652e-01	4.942243890306441956e-01
6.997752733899089694e-01	6.761019832101573535e-01	7.234485635696605854e-01
9.955917581706554831e-01	9.038594442307292809e-01	1.087324072110581685e+00
