7.320447557276476118e+02$5.691217889722477139e+02$8.949677224830475097e+02
1.238873458425213812e+03$9.617670088076084767e+02$1.515979908042819261e+03
5.270004560545600292e-01$5.154670343600619153e-01$5.385338777490581430e-01
6.441787774554514900e-01$6.297978167050006792e-01$6.585597382059023008e-01
1.128874831309778504e+00$1.065886809244700695e+00$1.191862853374856313e+00
