5.291359257429817262e+02,4.013774228904989627e+02,6.568944285954644329e+02
6.949827355010329484e+02,5.254690474804854148e+02,8.644964235215804820e+02
7.393879391043748361e-01,7.189399339772138964e-01,7.598359442315357759e-01
4.646347955710171673e-01,4.520599918392149141e-01,4.772095993028194205e-01
9.032257819429474477e-01,8.332517339548161095e-01,9.731998299310787859e-01
