4.296055282067018766e+01$4.009639704416826333e+01$4.582470859717211198e+01
2.183005893597369962e+01$2.050204173916820238e+01$2.315807613277919685e+01
4.547971642368410228e-01$4.506271426928511459e-01$4.589671857808308997e-01
7.475535910092714342e-01$7.415511430592875985e-01$7.535560389592552699e-01
-7.326232174174622871e-03$-2.762589615495450457e-02$1.297343180660525709e-02
