1.025398776895830224e+02	8.530488115676097038e+01	1.197748742224050744e+02
9.835514078630396284e+01	8.203718639050667605e+01	1.146730951821012496e+02
7.999602156788594431e-01	7.991679259496109466e-01	8.007525054081079396e-01
7.884844113443643110e-01	7.704534310159112387e-01	8.065153916728173833e-01
4.885239436804416080e-01	4.372048693047159706e-01	5.398430180561671898e-01
