3.986030713541038750e+01	3.834076765804917386e+01	4.137984661277160114e+01
4.099536942226582426e+01	3.948395622865233179e+01	4.250678261587931672e+01
4.824407274208133423e-01	4.677132623826142921e-01	4.971681924590123924e-01
4.936314845805664930e-01	4.788133921111247804e-01	5.084495770500081502e-01
