1.848114697416907148e+01	1.800119580734287439e+01	1.896109814099526858e+01
5.440231177850338895e+01	5.159787211606852964e+01	5.720675144093824827e+01
4.387796181272799467e-01	4.276857970800177489e-01	4.498734391745421446e-01
8.145704873929675571e-01	7.931286425212786817e-01	8.360123322646564326e-01
